time,pid,x,y,z
1645222105613,MC4267,-0.465454,0.39508402,-0.19366984
1645222105632,MC4267,-0.39660853,0.30672523,-0.2239765
1645222105654,MC4267,-0.3138598,0.32892165,-0.26885718
1645222105673,MC4267,-0.2386115,0.44905064,-0.2505634
1645222105693,MC4267,-0.16757075,0.62095094,-0.26958892
1645222105713,MC4267,-0.12628786,0.7591907,-0.2884315
1645222105734,MC4267,-0.18513276,0.80120534,-0.33873928
1645222105753,MC4267,-0.3003834,0.7205909,-0.32922652
1645222105773,MC4267,-0.386364,0.6419887,-0.23373316
1645222105794,MC4267,-0.4007551,0.71620035,-0.25739306
1645222105813,MC4267,-0.40514562,0.8483422,-0.3697167
1645222105834,MC4267,-0.45301425,0.97481304,-0.36483836
1645222105854,MC4267,-0.48697963,1.0759165,-0.4285616
1645222105873,MC4267,-0.50722474,1.159153,-0.48130858
1645222105893,MC4267,-0.48429656,1.0920149,-0.4596
1645222105914,MC4267,-0.49429718,0.9023088,-0.5524103
1645222105933,MC4267,-0.60174245,1.0018878,-0.46203917
1645222105954,MC4267,-0.6659535,1.3462372,-0.36020395
1645222105973,MC4267,-0.48234522,1.4946604,-0.121897355
1645222105993,MC4267,-0.27672347,1.439962,-0.051039565
1645222106013,MC4267,-0.13482495,1.2790381,0.039758418
1645222106034,MC4267,-0.14726469,1.0822583,-0.072321296
1645222106055,MC4267,-0.2598932,0.88688105,-0.084029295
1645222106074,MC4267,-0.31507936,0.84883004,-0.08524888
1645222106094,MC4267,-0.3199577,0.92767614,-0.13287361
1645222106114,MC4267,-0.2490999,0.9928628,-0.17488825
1645222106134,MC4267,-0.15049659,0.9921311,-0.23153791
1645222106154,MC4267,-0.07354088,0.8881006,-0.21958598
1645222106174,MC4267,-0.08183405,0.734738,-0.15507004
1645222106194,MC4267,-0.08085838,0.58851,-0.07134563
1645222106215,MC4267,-0.091834635,0.52381104,-0.026160065
1645222106235,MC4267,-0.14409378,0.53259206,-0.04762473
1645222106255,MC4267,-0.22007383,0.6016815,-0.060369376
1645222106275,MC4267,-0.3020908,0.708395,-0.10207913
1645222106296,MC4267,-0.35922828,0.81364506,-0.15531394
1645222106315,MC4267,-0.35142297,0.8566354,-0.18684018
1645222106334,MC4267,-0.3375197,0.8360854,-0.18684018
1645222106355,MC4267,-0.3594722,0.80803496,-0.21958598
1645222106375,MC4267,-0.39831594,0.80144924,-0.27769914
1645222106395,MC4267,-0.38587618,0.83486587,-0.33093396
1645222106415,MC4267,-0.28940716,0.87492913,-0.39734027
1645222106435,MC4267,-0.23836757,0.91279715,-0.45667303
1645222106455,MC4267,-0.31111574,0.93718886,-0.49112624
1645222106475,MC4267,-0.43472052,0.9469455,-0.52332324
1645222106495,MC4267,-0.5069808,0.9740813,-0.5303968
1645222106515,MC4267,-0.4857601,1.050976,-0.37044847
1645222106535,MC4267,-0.39587677,1.2920266,-0.1958651
1645222106556,MC4267,-0.14384986,1.4206927,0.0131715005
1645222106575,MC4267,0.099578984,1.2903192,0.03902667
1645222106595,MC4267,-3.0489586E-4,1.0966494,0.077382565
1645222106616,MC4267,-0.2271474,1.1198825,0.08884665
1645222106635,MC4267,-0.39977944,1.302515,-0.11018936
1645222106656,MC4267,-0.5455806,1.4077652,-0.112872444
1645222106676,MC4267,-0.5975959,1.4539263,-0.109213695
1645222106695,MC4267,-0.54436105,1.2934902,-0.09939605
1645222106715,MC4267,-0.47844255,1.0556104,-0.07817529
1645222106736,MC4267,-0.36752146,0.78577757,-0.14482553
1645222106757,MC4267,-0.30111513,0.5530811,-0.1870841
1645222106777,MC4267,-0.26355198,0.38044906,-0.1973286
1645222106796,MC4267,-0.20147519,0.33745873,-0.20659743
1645222106816,MC4267,-0.13043444,0.41587794,-0.24007499
1645222106835,MC4267,-0.06597946,0.5669843,-0.27647957
1645222106856,MC4267,-0.022989146,0.70327276,-0.32379937
1645222106877,MC4267,-0.044514794,0.7980344,-0.31672582
1645222106896,MC4267,-0.13775195,0.81437683,-0.2728208
1645222106916,MC4267,-0.27379647,0.7344941,-0.25007558
1645222106936,MC4267,-0.36288705,0.63369554,-0.2269035
1645222106956,MC4267,-0.37465602,0.66881955,-0.3181893
1645222106976,MC4267,-0.35142297,0.8043762,-0.40026727
1645222106996,MC4267,-0.3756317,1.0487807,-0.37361938
1645222107016,MC4267,-0.34849596,1.3550181,-0.4417941
1645222107036,MC4267,-0.31062788,1.3960571,-0.47203976
1645222107056,MC4267,-0.32898262,1.0214621,-0.5463124
1645222107076,MC4267,-0.5167375,0.6646729,-0.55021507
1645222107096,MC4267,-0.7016263,0.7672399,-0.32379937
1645222107116,MC4267,-0.45886827,1.2497681,-0.064272046
1645222107136,MC4267,-0.23958717,1.6438766,0.102018155
1645222107156,MC4267,-0.05012488,1.683208,0.13476396
1645222107177,MC4267,0.16183871,1.440694,6.707709E-4
1645222107197,MC4267,0.026099084,1.1193947,-0.14043503
1645222107216,MC4267,-0.16244851,0.8668798,-0.21001226
1645222107237,MC4267,-0.3475203,0.8094985,-0.13433711
1645222107257,MC4267,-0.3888032,0.96676373,-0.11970211
1645222107278,MC4267,-0.23739192,1.1112844,-0.1724491
1645222107297,MC4267,-0.053539712,1.1454937,-0.1812301
1645222107317,MC4267,0.06780884,1.0434146,-0.19196242
1645222107337,MC4267,0.08006565,0.8878567,-0.14311811
1645222107357,MC4267,0.056832585,0.7657764,-0.08915155
1645222107378,MC4267,-0.045734376,0.676381,-0.080370545
1645222107398,MC4267,-0.2561735,0.6238779,-0.048112564
1645222107418,MC4267,-0.5008829,0.63686645,-0.026891815
1645222107437,MC4267,-0.591254,0.67784446,-0.091834635
1645222107457,MC4267,-0.47545457,0.75040966,-0.1428742
1645222107478,MC4267,-0.26745462,0.7210787,-0.17464434
1645222107498,MC4267,-0.14604512,0.6568676,-0.23739192
1645222107518,MC4267,-0.10579886,0.6383299,-0.26617408
1645222107537,MC4267,-0.1314101,0.67516136,-0.27940655
1645222107557,MC4267,-0.20123126,0.7394334,-0.31184748
1645222107578,MC4267,-0.3153233,0.78504586,-0.23934324
1645222107598,MC4267,-0.45130682,0.88029534,-0.27379647
1645222107618,MC4267,-0.4940532,1.0126811,-0.36142352
1645222107638,MC4267,-0.43081784,1.0239012,-0.4727715
1645222107658,MC4267,-0.40660912,0.9653003,-0.51624966
1645222107678,MC4267,-0.37050945,0.9164559,-0.35142297
1645222107699,MC4267,-0.26452765,1.0035952,-0.16879034
1645222107718,MC4267,-0.13165404,1.0993325,-0.16952209
1645222107738,MC4267,0.024391668,1.0722578,-0.24519725
1645222107758,MC4267,-0.0061588963,0.99091154,-0.10622571
1645222107778,MC4267,-0.16854642,0.96237326,0.07713865
1645222107798,MC4267,-0.22446434,1.0614644,0.12817821
1645222107819,MC4267,-0.10604277,1.2038507,0.106408656
1645222107839,MC4267,0.013354439,1.2285473,0.07250423
1645222107858,MC4267,0.012134855,1.1684219,0.06225973
1645222107879,MC4267,-0.03152623,1.1144553,-0.021525647
1645222107899,MC4267,-0.060613293,1.1889719,-0.029087063
1645222107919,MC4267,-0.031770147,1.3455054,-0.09744471
1645222107938,MC4267,-0.086468466,1.4797815,-0.18976718
1645222107959,MC4267,-0.22470824,1.5635669,-0.2330014
1645222107980,MC4267,-0.3802661,1.5918612,-0.26641798
1645222108001,MC4267,-0.45740476,1.5791775,-0.28208965
1645222108020,MC4267,-0.47868648,1.460512,-0.34800813
1645222108039,MC4267,-0.43520835,1.3225163,-0.3358123
1645222108059,MC4267,-0.5069808,1.2434262,-0.33678794
1645222108080,MC4267,-0.54094625,1.2458655,-0.3504473
1645222108100,MC4267,-0.5397266,1.2395235,-0.26153967
1645222108121,MC4267,-0.53558004,1.0712821,-0.22104949
1645222108140,MC4267,-0.46886882,0.73303056,-0.2330014
1645222108160,MC4267,-0.33386096,0.3255068,-0.23544058
1645222108179,MC4267,-0.17586392,0.040063314,-0.2427581
1645222108200,MC4267,0.02512342,-0.0131715005,-0.30257866
1645222108219,MC4267,0.15769213,0.04469773,-0.26446667
1645222108240,MC4267,0.1823887,0.08963938,-0.21513452
1645222108259,MC4267,0.1217754,0.15092345,-0.0471369
1645222108280,MC4267,0.030489586,0.2105001,0.026099084
1645222108300,MC4267,-0.037868064,0.35752088,0.16159481
1645222108321,MC4267,0.0031099378,0.73845774,0.22976953
1645222108339,MC4267,0.22531803,1.2991002,0.045612417
1645222108360,MC4267,0.2326965,1.9793838,-0.14897212
1645222108380,MC4267,0.06366225,2.251412,0.28227258
1645222108401,MC4267,0.099578984,1.9166363,-0.005427146
1645222108420,MC4267,-0.41417053,1.454902,-0.0737848
1645222108440,MC4267,-0.76949614,1.413619,-0.0064028124
1645222108461,MC4267,-0.64229363,1.513747,0.09762765
1645222108480,MC4267,-0.5450928,1.4224001,0.009024917
1645222108501,MC4267,-0.4092922,1.1691537,-0.0693943
1645222108520,MC4267,-0.24861208,0.9423111,-0.04396598
1645222108540,MC4267,-0.09037113,0.7621176,0.022928167
1645222108560,MC4267,0.066345334,0.57607025,0.03829492
1645222108580,MC4267,0.15305771,0.4519776,0.085431814
1645222108600,MC4267,0.12915388,0.4505141,0.14866722
1645222108620,MC4267,0.043417167,0.51155424,0.254649
1645222108640,MC4267,-0.05451538,0.5936322,0.37624148
1645222108661,MC4267,-0.20367043,0.67321,0.55478853
1645222108681,MC4267,-0.3788026,0.711566,0.6229023
1645222108701,MC4267,-0.46984452,0.7879728,0.44563577
1645222108722,MC4267,-0.4330131,0.8563915,0.27568683
1645222108741,MC4267,-0.28233355,0.9427989,-0.002500146
1645222108762,MC4267,-0.3064813,1.0810387,-0.19952385
1645222108781,MC4267,-0.4549656,1.1836057,-0.50307816
1645222108801,MC4267,-0.597108,1.3059299,-0.53698254
1645222108822,MC4267,-0.70333374,1.3191015,-0.43667182
1645222108841,MC4267,-0.6102795,1.3034908,-0.3594722
1645222108860,MC4267,-0.54850763,1.3908739,-0.21147577
1645222108881,MC4267,-0.6061329,1.6143626,-0.17366867
1645222108901,MC4267,-0.5252746,1.5918612,-0.269345
1645222108922,MC4267,-0.4022186,1.3266629,-0.216598
1645222108943,MC4267,-0.30257866,0.9901797,-0.21611018
1645222108962,MC4267,-0.27379647,0.71912736,-0.21739075
1645222108981,MC4267,-0.22568391,0.5657648,-0.2119636
1645222109002,MC4267,-0.13165404,0.5086273,-0.20293868
1645222109023,MC4267,-0.04427088,0.48399165,-0.18342534
1645222109043,MC4267,0.03536792,0.48057684,-0.19366984
1645222109061,MC4267,0.044392835,0.5684478,-0.1870841
1645222109082,MC4267,0.031953085,0.75431234,-0.14604512
1645222109102,MC4267,0.034880087,0.9464577,-0.0986643
1645222109123,MC4267,0.043905005,1.0575618,-0.09256638
1645222109143,MC4267,-0.01323248,1.0966494,-0.07256521
1645222109163,MC4267,0.018293751,1.1137236,-0.0012805626
1645222109182,MC4267,0.14939897,1.1056744,0.049027253
1645222109203,MC4267,0.29520017,1.0331701,0.079333894
1645222109224,MC4267,0.39679146,0.9813987,0.09128582
1645222109245,MC4267,0.43264723,1.0321944,0.1162263
1645222109263,MC4267,0.41142648,1.1054305,0.09860332
1645222109282,MC4267,0.35867947,1.1139675,0.05664965
1645222109303,MC4267,0.27367452,1.0810387,0.013415419
1645222109322,MC4267,0.17525414,0.9931068,-0.036648482
1645222109343,MC4267,6.707709E-4,0.83047533,-0.0664673
1645222109362,MC4267,-0.21421982,0.65881896,0.027562585
1645222109383,MC4267,-0.38855925,0.6495501,0.22001283
1645222109402,MC4267,-0.29233414,0.98603314,0.25757602
1645222109422,MC4267,-0.20342651,1.355262,0.17385162
1645222109443,MC4267,-0.28745583,1.3249553,0.30959123
1645222109463,MC4267,-0.29818815,1.1870205,0.4150852
1645222109482,MC4267,-0.2242204,1.2214128,0.22001283
1645222109502,MC4267,-0.19245026,1.3786781,0.3384344
1645222109523,MC4267,-0.084029295,1.622168,0.089822315
1645222109545,MC4267,-0.1458012,1.6673534,0.1797056
1645222109564,MC4267,-0.30379823,1.4182535,0.36868006
1645222109583,MC4267,-0.45203862,1.1459816,0.23172083
1645222109604,MC4267,-0.47795475,0.92548084,0.08640749
1645222109626,MC4267,-0.2640398,0.81730384,-0.07451655
1645222109645,MC4267,-0.019330397,0.86761165,-0.11848252
1645222109663,MC4267,0.06585751,0.9223099,0.056405734
1645222109683,MC4267,0.03024567,0.89785737,0.16257048
1645222109703,MC4267,-0.020306064,0.86029416,0.09640807
1645222109723,MC4267,-0.06671122,0.8810271,0.097871564
1645222109744,MC4267,-0.13043444,0.9006013,0.19287711
1645222109764,MC4267,-0.20665841,0.8976134,0.19043794
1645222109783,MC4267,-0.29257807,0.86395293,0.08006565
1645222109803,MC4267,-0.4549656,0.8055958,0.010488417
1645222109823,MC4267,-0.60808426,0.70619977,-0.06671122
1645222109844,MC4267,-0.6540016,0.60314494,-0.14141071
1645222109864,MC4267,-0.6102795,0.5274698,-0.17927876
1645222109883,MC4267,-0.5213719,0.50448066,-0.25153908
1645222109904,MC4267,-0.46569794,0.5037489,-0.25739306
1645222109924,MC4267,-0.46960062,0.491797,-0.1826936
1645222109944,MC4267,-0.5553373,0.5206402,-0.13336144
1645222109964,MC4267,-0.6442449,0.57039917,-0.19245026
1645222109984,MC4267,-0.67839324,0.6138773,-0.16092403
1645222110004,MC4267,-0.6141822,0.67808837,-0.035672814
1645222110024,MC4267,-0.17757134,1.0139006,0.061040152
1645222110046,MC4267,0.49051645,1.5652744,-0.24178243
1645222110065,MC4267,0.87706345,1.7991905,-0.11775078
1645222110084,MC4267,0.72473747,1.9254173,-0.17635176
1645222110104,MC4267,0.0778704,1.9832866,-0.10500613
1645222110124,MC4267,-0.3458129,1.7518097,-0.16683902
1645222110145,MC4267,-0.6249145,1.5977153,-0.29916382
1645222110165,MC4267,-0.6815642,1.7107706,-0.38685185
1645222110184,MC4267,-0.35874048,1.6311927,-0.33508053
1645222110205,MC4267,-0.09896919,1.2509876,-0.26617408
1645222110225,MC4267,0.012622689,0.9171877,-0.28330922
1645222110246,MC4267,0.024391668,0.6736979,-0.26617408
1645222110268,MC4267,-0.06524771,0.51448125,-0.21391493
1645222110288,MC4267,-0.16391201,0.44929454,-0.20830485
1645222110305,MC4267,-0.12945877,0.4915531,-0.19659685
1645222110325,MC4267,-0.064272046,0.6126577,-0.14677685
1645222110344,MC4267,-0.18220577,0.72937185,-0.1030548
1645222110365,MC4267,-0.27062556,0.69400394,-0.14994778
1645222110387,MC4267,-0.29111454,0.6197313,-0.028111398
1645222110405,MC4267,-0.22251299,0.5657648,-0.0471369
1645222110425,MC4267,-0.11579944,0.5411292,-0.17025384
1645222110446,MC4267,-0.064272046,0.59412,-0.23763584
1645222110466,MC4267,-0.032745812,0.7208348,-0.25471002
1645222110486,MC4267,-0.032745812,0.8590746,-0.2728208
1645222110505,MC4267,-0.08012663,0.9562754,-0.30355433
1645222110525,MC4267,-0.16683902,0.9452381,-0.31355488
1645222110545,MC4267,-0.23129399,0.92328566,-0.34776422
1645222110565,MC4267,-0.37977827,0.90084535,-0.4476481
1645222110585,MC4267,-0.5685088,0.80193704,-0.5406413
1645222110605,MC4267,-0.55728865,0.8963938,0.12354381
1645222110625,MC4267,0.0018903543,1.2739158,-0.02128173
1645222110646,MC4267,0.45392895,1.5782019,-0.064272046
1645222110666,MC4267,0.57186264,2.274401,0.0041465834
1645222110687,MC4267,0.76400805,2.159882,-0.2962368
1645222110706,MC4267,0.009207855,1.8787682,-0.35556954
1645222110726,MC4267,-0.5753385,1.1931185,-0.19098675
1645222110746,MC4267,-0.50283426,0.83071923,-0.11677511
1645222110766,MC4267,-0.08622455,0.76919127,-0.15994836
1645222110786,MC4267,0.27733326,0.87761223,-0.19952385
1645222110806,MC4267,0.38941297,0.9940824,-0.17757134
1645222110826,MC4267,0.23220868,1.0287796,-0.05274698
1645222110846,MC4267,0.03146525,0.8451103,0.09128582
1645222110867,MC4267,-0.03884373,0.5684478,0.106652565
1645222110886,MC4267,-0.15464318,0.43514735,0.071772486
1645222110906,MC4267,-0.31483546,0.44075745,-0.013476396
1645222110926,MC4267,-0.38294917,0.59582746,-0.055247124
1645222110946,MC4267,-0.37489995,0.78382623,-0.09037113
1645222110966,MC4267,-0.3214212,0.8141329,-0.14360595
1645222110987,MC4267,-0.32239687,0.670527,-0.15116736
1645222111007,MC4267,-0.4092922,0.54820275,-0.2075731
1645222111027,MC4267,-0.41295093,0.5684478,-0.25714916
1645222111047,MC4267,-0.34995946,0.7655325,-0.25861266
1645222111067,MC4267,-0.284041,1.0285357,-0.3179454
1645222111088,MC4267,-0.28355312,1.2058021,-0.4063652
1645222111107,MC4267,-0.3990477,1.3015394,-0.4105118
1645222111126,MC4267,-0.4452089,1.3208088,-0.28989497
1645222111148,MC4267,-0.26184455,1.3938619,-0.25739306
1645222111168,MC4267,-0.10555494,1.4087408,-0.31526232
1645222111189,MC4267,-0.15757017,1.1755564,-0.10037171
1645222111207,MC4267,-0.17342477,1.1086013,0.0395145
1645222111227,MC4267,-0.10311578,1.1821423,0.102018155
1645222111247,MC4267,0.017074168,1.2055582,0.15622863
1645222111268,MC4267,0.18043737,1.1984847,0.14037405
1645222111288,MC4267,0.09713981,1.2238519,0.099578984
1645222111307,MC4267,0.005061271,1.4338642,-0.15580177
1645222111328,MC4267,-0.038599815,1.5174057,-0.15824094
1645222111348,MC4267,-0.26696682,1.3620917,0.0014635001
1645222111368,MC4267,-0.3946572,1.0265843,0.0046344167
1645222111389,MC4267,-0.35971615,0.7550441,-0.041282896
1645222111408,MC4267,-0.29818815,0.5601547,-0.06841863
1645222111428,MC4267,-0.21348806,0.45539245,-0.1150677
1645222111447,MC4267,-0.12360478,0.44344053,-0.13458103
1645222111468,MC4267,-0.099457026,0.506432,-0.14043503
1645222111488,MC4267,-0.057442382,0.61582863,-0.1443377
1645222111507,MC4267,0.009939604,0.72595704,-0.14165461
1645222111527,MC4267,0.040734086,0.80754715,-0.16976601
1645222111548,MC4267,-0.0029879794,0.8537083,-0.17732742
1645222111568,MC4267,-0.1018962,0.8355976,-0.25885656
1645222111588,MC4267,-0.2242204,0.80169314,-0.33044612
1645222111608,MC4267,-0.25153908,0.79779047,-0.31550622
1645222111628,MC4267,-0.2559296,0.831451,-0.29282197
1645222111648,MC4267,-0.31898203,0.8861493,-0.25788093
1645222111669,MC4267,-0.40782872,1.0871366,-0.34947163
1645222111688,MC4267,-0.44911158,1.3586769,-0.46057564
1645222111709,MC4267,-0.40514562,1.369897,-0.58338773
1645222111728,MC4267,-0.3563013,1.170861,-0.521128
1645222111748,MC4267,-0.2298305,1.1892158,-0.1531187
1645222111768,MC4267,-0.07476047,1.475391,-0.13189794
1645222111788,MC4267,-0.31776246,1.6678412,0.25099027
1645222111809,MC4267,-0.5363118,1.7261983,0.25562468
1645222111828,MC4267,-0.38246137,1.4255711,0.25245374
1645222111849,MC4267,-0.109457605,1.109821,0.14866722
1645222111868,MC4267,0.048783336,0.97066647,0.19141361
1645222111889,MC4267,0.012378771,0.93474966,0.17921777
1645222111909,MC4267,-0.040795065,0.91279715,0.07421165
1645222111928,MC4267,-0.025428314,0.9174316,0.008049251
1645222111948,MC4267,-0.037624147,0.93889624,-0.06524771
1645222111969,MC4267,-0.1106772,0.88736886,-0.0854928
1645222111989,MC4267,-0.036160648,0.7799236,-0.06915038
1645222112010,MC4267,0.0118909385,0.69254047,-0.05988155
1645222112028,MC4267,-0.01396423,0.5977788,-0.08256579
1645222112048,MC4267,-0.05768629,0.48643082,-0.061101127
1645222112069,MC4267,-0.13823979,0.47667417,-0.02933098
1645222112090,MC4267,-0.28135788,0.54576355,-0.06817471
1645222112112,MC4267,-0.3284948,0.6449157,-0.11775078
1645222112130,MC4267,-0.32605565,0.8190112,-0.13799585
1645222112149,MC4267,-0.4207563,0.93840843,-0.15580177
1645222112169,MC4267,-0.5775337,0.92743224,-0.15775311
1645222112189,MC4267,-0.5616791,0.82486516,-0.15409437
1645222112210,MC4267,-0.41173133,0.69180864,-0.2061096
1645222112229,MC4267,-0.25178298,0.6741857,-0.29013887
1645222112249,MC4267,-0.19806033,0.78504586,-0.3284948
1645222112269,MC4267,-0.32654345,0.9196269,-0.37727812
1645222112291,MC4267,-0.6163775,0.99944866,-0.43051293
1645222112312,MC4267,-0.85175705,0.98847234,-0.3458129
1645222112329,MC4267,-0.8825515,0.91377294,-0.36313096
1645222112349,MC4267,-0.75681245,0.87736833,-0.38855925
1645222112370,MC4267,-0.52454287,1.1728123,-0.041038983
1645222112390,MC4267,-0.1150677,1.5398461,-0.15580177
1645222112410,MC4267,0.2294646,1.3596526,-0.006890646
1645222112429,MC4267,0.5157008,1.1254925,0.08738315
1645222112450,MC4267,0.47880843,1.1923866,-0.026160065
1645222112470,MC4267,0.22970852,1.4097164,-0.23446491
1645222112490,MC4267,-0.21543941,1.7139416,-0.24544115
1645222112513,MC4267,-0.56460613,1.765469,-0.2178786
1645222112533,MC4267,-0.6190605,1.3755071,-0.1165312
1645222112550,MC4267,-0.48649183,1.0139006,-0.09671296
1645222112571,MC4267,-0.37075335,0.7667521,-0.12628786
1645222112590,MC4267,-0.33922714,0.562106,-0.1299466
1645222112610,MC4267,-0.31184748,0.40849945,-0.1545822
1645222112631,MC4267,-0.32312864,0.3211163,-0.17122951
1645222112650,MC4267,-0.3165429,0.3208724,-0.13604453
1645222112671,MC4267,-0.21665898,0.39654756,-0.14165461
1645222112692,MC4267,-0.10287186,0.5841195,-0.1826936
1645222112712,MC4267,-0.027867481,0.81510854,-0.2859923
1645222112734,MC4267,-0.05061271,0.9357254,-0.3020908
1645222112755,MC4267,-0.11384811,0.9262126,-0.2649545
1645222112771,MC4267,-0.1870841,0.8537083,-0.2603201
1645222112791,MC4267,-0.27062556,0.7652886,-0.32379937
1645222112811,MC4267,-0.3377636,0.7808992,-0.38270527
1645222112831,MC4267,-0.3536182,0.91182154,-0.3521547
1645222112851,MC4267,-0.33044612,1.1474451,-0.3208724
1645222112871,MC4267,-0.27672347,1.3633113,-0.3782538
1645222112892,MC4267,-0.2198299,1.3325168,-0.49258974
1645222112912,MC4267,-0.24056281,1.0341457,-0.6141822
1645222112931,MC4267,-0.40807262,0.8949303,-0.42026842
1645222112951,MC4267,-0.34239805,1.1352493,-0.36557013
1645222112971,MC4267,-0.21226849,1.4048381,-0.12287302
1645222112991,MC4267,-0.074028715,1.6182653,-0.03006273
1645222113011,MC4267,0.028050419,1.4321568,0.14769155
1645222113032,MC4267,0.124031626,1.1865327,0.057137482
1645222113051,MC4267,0.102262065,1.0543909,0.090554066
1645222113071,MC4267,0.03902667,0.98676497,0.0778704
1645222113092,MC4267,-0.070613876,0.9787157,0.07591907
1645222113112,MC4267,-0.19806033,1.0092053,-0.02420873
1645222113132,MC4267,-0.21153675,1.0148762,-0.18659626
1645222113152,MC4267,-0.10311578,0.96847117,-0.26153967
1645222113172,MC4267,0.0026221042,0.8329145,-0.23909932
1645222113193,MC4267,0.093237154,0.69156474,-0.20659743
1645222113213,MC4267,0.12055582,0.60216933,-0.16708292
1645222113233,MC4267,0.07128465,0.57948506,-0.13214186
1645222113253,MC4267,-0.086468466,0.6351591,-0.070613876
1645222113272,MC4267,-0.23178181,0.75772715,-0.02640398
1645222113292,MC4267,-0.28818756,0.86248934,-0.06012546
1645222113312,MC4267,-0.28135788,0.8837101,-0.11848252
1645222113332,MC4267,-0.2801383,0.8216944,-0.16214362
1645222113352,MC4267,-0.27647957,0.74943405,-0.23153791
1645222113372,MC4267,-0.30282256,0.7137612,-0.301603
1645222113393,MC4267,-0.30989614,0.7621176,-0.33922714
1645222113412,MC4267,-0.33508053,0.9135289,-0.3257507
1645222113433,MC4267,-0.41831708,1.07738,-0.34971553
1645222113452,MC4267,-0.54119015,1.130127,-0.37654638
1645222113472,MC4267,-0.60784036,1.1259804,-0.40270644
1645222113492,MC4267,-0.56460613,1.1264683,-0.39246196
1645222113512,MC4267,-0.45789257,1.1191508,-0.34288588
1645222113534,MC4267,-0.28038222,1.226779,-0.23129399
1645222113554,MC4267,0.013110521,1.264647,-0.116287276
1645222113574,MC4267,0.1703758,1.1967772,-0.25105125
1645222113594,MC4267,0.22239104,1.2160467,-0.38782755
1645222113613,MC4267,0.13256872,1.3528229,-0.38953492
1645222113635,MC4267,-0.12628786,1.4011793,-0.30233473
1645222113656,MC4267,-0.36093572,1.3239797,-0.22373258
1645222113673,MC4267,-0.3819735,1.170861,-0.19196242
1645222113693,MC4267,-0.31062788,0.9548118,-0.1973286
1645222113713,MC4267,-0.2711134,0.6942479,-0.23739192
1645222113735,MC4267,-0.25568566,0.44075745,-0.27184513
1645222113755,MC4267,-0.25568566,0.25544173,-0.33190963
1645222113774,MC4267,-0.2935537,0.22293985,-0.38044906
1645222113794,MC4267,-0.3243482,0.23855053,-0.44569677
1645222113814,MC4267,-0.34410545,0.4200245,-0.506493
1645222113834,MC4267,-0.3297144,0.6888817,-0.5374704
1645222113855,MC4267,-0.29965165,0.95279956,-0.46667358
1645222113874,MC4267,-0.27769914,1.1186628,-0.41270703
1645222113893,MC4267,-0.26330808,1.0082296,-0.44984338
1645222113914,MC4267,-0.24519725,0.7799236,-0.49966332
1645222113935,MC4267,-0.26623505,0.61777997,-0.51088345
1645222113955,MC4267,-0.35996005,0.56747216,-0.39709637
1645222113974,MC4267,-0.45179465,0.6671121,-0.3902667
1645222113994,MC4267,-0.4596,0.8917594,-0.46106353
